id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4139480200,20140618T000000,1384000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
4139480200,20141209T000000,1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244
9542850320,20140725T000000,790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004
2201500030,20141006T000000,420000,4,1,1750,9600,2,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530
7855801090,20140917T000000,795000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,2920,8800
713500030,20140728T000000,1350000,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,4050,19009
8857320070,20140917T000000,490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856
1653500070,20140512T000000,927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,3180,12239
7375300160,20150309T000000,530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800
5175800060,20140623T000000,365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,2000,10071
6073200075,20140730T000000,625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,1580,9800
9808650060,20150225T000000,1300000,3,2,2350,15021,1,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,3530,15715
2268400350,20140916T000000,749000,4,2.5,1710,9627,1,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131
1324059104,20150421T000000,691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,2120,16117
6154500070,20140626T000000,1050000,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,3220,8567
2205700350,20141104T000000,378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,0,98006,47.5772,-122.153,1620,9000
6189200125,20150325T000000,849950,3,3,2990,9773,2,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.174,2230,11553
9286000240,20140711T000000,1067000,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,0,98006,47.5521,-122.137,3600,11793
4348800030,20141121T000000,727500,2,2,1240,9119,1,0,0,4,7,1240,0,1952,0,98004,47.6221,-122.193,1380,9121
4139400710,20140523T000000,782000,4,2.5,2380,9614,2,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770
5307100060,20141216T000000,638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,0,98005,47.5846,-122.168,1870,8944
708000030,20140902T000000,888000,3,1.5,1250,8710,1,0,0,4,7,1250,0,1953,0,98004,47.6245,-122.198,1750,9185
6067910030,20150316T000000,664000,4,2.75,2510,11880,1,0,0,5,8,1630,880,1978,0,98006,47.5427,-122.181,2390,11211
2346200030,20150105T000000,802541,5,2.75,2990,6768,2,0,0,3,9,2990,0,2014,0,98006,47.5462,-122.182,2870,6768
6664000030,20141009T000000,980000,4,2.25,2240,11034,2,0,0,3,8,2240,0,1976,0,98004,47.5894,-122.195,2300,11550
6205500030,20141103T000000,480000,4,2,2180,10575,1,0,0,2,6,1730,450,1950,0,98005,47.589,-122.177,2180,12010
2225059214,20140808T000000,1578000,4,3.25,4670,51836,2,0,0,4,12,4670,0,1988,0,98005,47.635,-122.164,4230,41075
9346980140,20140820T000000,605000,3,1.75,1920,7400,1,0,0,4,8,1260,660,1977,0,98006,47.5633,-122.131,2360,8048
9323600060,20140715T000000,942500,5,3.5,3750,9612,1,0,2,4,9,2030,1720,1981,0,98006,47.5511,-122.157,3270,9688
9542300320,20150202T000000,856600,4,2.25,2400,13430,1,0,0,4,9,2400,0,1964,0,98005,47.5987,-122.178,2580,10077
8146100270,20150324T000000,824000,4,2.25,2490,9864,1,0,0,4,8,1290,1200,1961,0,98004,47.6051,-122.195,2360,9864
2205500575,20150209T000000,390000,3,1,1200,10800,1,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.144,1370,9950
4040800810,20140502T000000,420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250
686500030,20141202T000000,650000,6,2.75,3610,10003,2,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004
8081020370,20140709T000000,1355000,4,3.5,3550,11000,1,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
7855801610,20140519T000000,1216000,4,2.5,3190,8684,1,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684
6067900060,20140605T000000,565000,3,2.75,2390,9966,1,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713
259600260,20150122T000000,345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800
7376300060,20140515T000000,465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,0,98008,47.6357,-122.123,1800,10350
4037200075,20140911T000000,662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230
9429500045,20140509T000000,428750,3,1,1620,30736,2,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826
4039300400,20140919T000000,469950,3,2.25,1620,8701,1,0,0,3,7,1220,400,1962,0,98007,47.6071,-122.137,1600,7910
7805450810,20140530T000000,860000,3,2.25,3060,12095,2,0,0,3,10,3060,0,1983,0,98006,47.5611,-122.106,3060,11455
3323500030,20140604T000000,1270000,5,2.5,3200,17204,1,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.222,4090,15732
643500030,20141114T000000,431650,5,2.5,1710,7700,2,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700
2925059135,20150408T000000,1321500,3,3,2230,12968,2,0,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,10160
4139430340,20141015T000000,1029900,3,2.5,3680,13384,2,0,0,3,10,3680,0,1994,0,98006,47.5484,-122.119,3600,11306
1777500160,20150425T000000,718000,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689
4100000140,20141013T000000,640000,4,1.75,2060,9828,1,0,0,4,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996
865100055,20140612T000000,900000,4,2.25,2460,44431,1,0,0,4,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431
686201000,20141230T000000,538200,4,3,1780,7260,1,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920
2424059035,20140820T000000,768000,3,2.5,3220,54160,2,0,2,4,9,2690,530,1981,0,98006,47.5468,-122.109,3460,44374
2024059094,20140825T000000,515000,3,2.25,1920,11500,1,0,0,3,8,1920,0,1972,2000,98006,47.5498,-122.188,2260,8866
6072600200,20150417T000000,470500,5,2.5,2500,9248,1,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568
7855300200,20150319T000000,1242500,4,2.75,2680,8500,1,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650
7000100631,20150507T000000,730000,5,1.75,2690,21357,1,0,0,4,7,1420,1270,1952,0,98004,47.5831,-122.191,2600,17539
7374600060,20150109T000000,550000,3,2,1810,12825,1,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800
4037200295,20140819T000000,525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
4039100400,20150506T000000,515000,3,2.5,3000,8250,1,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.112,2040,8250
643500060,20150424T000000,620000,4,2,1770,7700,2,0,0,4,7,1770,0,1962,0,98007,47.5916,-122.146,1710,7700
3250500140,20141008T000000,850000,3,1.75,1400,9900,1,0,0,3,7,1400,0,1951,0,98004,47.6272,-122.209,1810,10796
7856610200,20140523T000000,902000,4,2.25,2530,9200,1,0,0,5,9,1570,960,1976,0,98006,47.5612,-122.152,3030,9400
6071600340,20141113T000000,472800,3,2.25,1840,8400,1,0,0,3,8,1290,550,1961,0,98006,47.5497,-122.172,2110,8400
4389200765,20140625T000000,2300000,4,3.25,4250,8570,2,0,0,3,9,4250,0,2004,0,98004,47.6154,-122.21,2830,12821
8964800445,20150209T000000,2260000,3,3.5,3110,14872,1,0,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433
4037800140,20140814T000000,548000,4,2,2100,8880,1,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102
4139440830,20140603T000000,960000,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327
9542100135,20141112T000000,620000,4,1.75,2350,18800,1,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640
2592210160,20140805T000000,719000,3,2.5,2120,9307,2,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524
2205500400,20140514T000000,542000,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360
7811200310,20141216T000000,635000,4,2.25,1920,8910,1,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800
9552700550,20150421T000000,750000,3,2.5,2360,12987,2,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665
7431500341,20150424T000000,1355000,3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559
1951820070,20140822T000000,491500,3,2.25,2230,13100,1,0,0,4,8,1510,720,1974,0,98006,47.5413,-122.174,2010,10650
6137500320,20140625T000000,1229000,4,3.5,3770,37034,2,0,0,3,10,2830,940,1989,0,98007,47.6463,-122.151,3200,36342
8907500070,20150413T000000,5350000,5,5,8000,23985,2,0,4,3,12,6720,1280,2009,0,98004,47.6232,-122.22,4600,21750
1562100030,20140910T000000,515000,4,1.75,1730,7980,1,0,0,4,8,1730,0,1965,0,98007,47.6219,-122.138,2080,8400
2207200520,20140929T000000,425000,3,1,970,8040,1,0,0,3,7,970,0,1956,0,98007,47.603,-122.132,1250,7000
7923500060,20140922T000000,713000,5,2.75,2580,9242,2,0,2,4,8,1720,860,1967,0,98007,47.5943,-122.133,2240,9316
8016300030,20141103T000000,555000,5,2.5,2090,8712,1,0,0,3,8,1420,670,1966,0,98008,47.5968,-122.127,2490,8712
4395600060,20140630T000000,935000,2,2.5,1780,2067,2,0,0,5,9,1780,0,1974,0,98004,47.6132,-122.21,2320,2067
6067900640,20150420T000000,391000,3,2,1490,9000,1,0,0,4,8,1490,0,1977,0,98006,47.5455,-122.184,2190,9000
3425059222,20141124T000000,1300000,6,3.5,6563,32670,2,0,0,3,10,5153,1410,2002,0,98005,47.6078,-122.157,2610,22651
6071600270,20140603T000000,495000,4,2.25,2220,8872,1,0,0,4,8,1110,1110,1961,0,98006,47.5491,-122.17,2220,9106
8964800370,20141022T000000,1375000,3,1.5,1850,10572,1,0,0,4,8,1850,0,1953,0,98004,47.6194,-122.208,3030,12752
2159900060,20150113T000000,451101,2,1.5,1510,1962,2,0,0,4,8,1510,0,1985,0,98007,47.6214,-122.153,1510,2182
7805460310,20141113T000000,703770,4,2.25,2550,12918,2,0,0,3,9,2550,0,1987,0,98006,47.5623,-122.109,2550,11036
7922800320,20141016T000000,561750,5,1.75,2040,8996,1,0,2,4,7,1020,1020,1962,0,98008,47.588,-122.118,1950,8270
9542000030,20140722T000000,835100,4,2.5,2380,12573,1,0,0,4,9,2380,0,1963,0,98005,47.5984,-122.176,2900,10700
9542000075,20150327T000000,700000,3,1.75,2000,14733,1,0,0,4,8,2000,0,1958,0,98005,47.6001,-122.178,2620,14733
8081500060,20141001T000000,1928000,4,3.25,4280,20296,2,0,0,4,11,4280,0,1984,0,98004,47.6377,-122.212,3420,16351
1951700700,20140605T000000,530000,4,2.25,2210,7665,2,0,0,4,8,2210,0,1968,0,98006,47.5424,-122.168,1960,7903
2600000510,20140726T000000,686000,4,2.25,2130,10650,2,0,0,4,8,2130,0,1977,0,98006,47.5567,-122.159,3380,10050
7805460030,20150223T000000,615000,3,2.5,2250,10171,2,0,0,3,9,2250,0,1987,0,98006,47.5613,-122.11,2440,13390
9290900160,20140911T000000,1430000,4,2.5,3380,27589,2,0,0,3,10,3380,0,1966,0,98004,47.6292,-122.225,3390,20075
7855000550,20141201T000000,1100000,4,2.5,3830,13800,1,0,4,4,9,2030,1800,1969,0,98006,47.5671,-122.157,3460,9875
4139460200,20150325T000000,905000,4,2.5,3330,9557,2,0,0,3,10,3330,0,1995,0,98006,47.5526,-122.102,3360,9755
7856700990,20140924T000000,655000,4,2.25,2200,9163,1,0,0,4,8,1430,770,1971,0,98006,47.5653,-122.146,2420,9163
6918700320,20150306T000000,685000,5,2.5,1900,7843,2,0,0,5,7,1900,0,1966,0,98008,47.6273,-122.123,1900,7350
9560700055,20150310T000000,550000,5,2.5,2960,9877,1,0,0,4,7,1480,1480,1960,0,98005,47.5866,-122.171,1900,9877
9253900354,20140701T000000,580000,3,2.5,2200,11000,2,0,2,3,9,2200,0,1978,0,98008,47.5916,-122.112,2200,12851
9512000140,20140505T000000,755000,4,2.5,2120,10202,1,0,0,4,7,1620,500,1960,0,98005,47.5858,-122.17,1570,10762
6072100140,20141017T000000,500000,3,1.75,1530,8829,1,0,0,5,8,1530,0,1972,0,98006,47.545,-122.171,2060,9226
2600010070,20150414T000000,998000,3,2.25,3370,11757,2,0,2,4,9,3370,0,1980,0,98006,47.5573,-122.16,2690,10500
627300105,20140729T000000,930000,4,3,2900,10400,1,0,3,5,8,1530,1370,1959,0,98008,47.5854,-122.114,2820,10400
1562200240,20140918T000000,550000,3,2.25,2160,15360,1,0,0,3,8,1410,750,1965,2000,98007,47.6232,-122.138,2180,8480
8965500320,20150326T000000,780000,4,2.25,2260,16188,1,0,0,3,10,2260,0,1984,0,98006,47.5637,-122.112,2840,10158
7856560320,20150317T000000,962000,4,2.25,3320,20100,1,0,0,4,8,1810,1510,1981,0,98006,47.5566,-122.153,2450,9821
9346700320,20150323T000000,722500,4,2.5,2460,9296,2,0,0,3,9,2460,0,1978,0,98007,47.6125,-122.152,2730,9900
8944600200,20140623T000000,550000,3,2.5,1900,3255,2,0,0,3,8,1900,0,1988,2000,98007,47.6075,-122.147,1880,3350
4139420070,20140910T000000,1195000,5,3.25,5180,19606,1,0,0,3,11,2610,2570,1993,0,98006,47.555,-122.114,4050,15296
686200510,20141122T000000,643000,3,2.75,2030,7700,1,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160
7787400030,20140609T000000,1635000,5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2006,98004,47.6003,-122.206,3450,33945
2600100370,20150211T000000,723000,4,2,2790,8793,1,0,0,4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286
8146100370,20140904T000000,735000,4,1.75,2100,7960,1,0,0,3,8,1340,760,1955,0,98004,47.6079,-122.195,2060,7960
1224059053,20141027T000000,1700000,5,2,2500,15250,2,1,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782
3861400030,20141124T000000,950000,4,1.75,2210,19025,1,0,0,4,7,1460,750,1952,0,98004,47.5927,-122.203,2640,14999
5728000060,20140801T000000,605000,3,1.75,1850,8823,1,0,0,4,8,1370,480,1973,0,98008,47.6379,-122.112,1880,7580
4193500140,20140911T000000,665000,3,1.75,1800,8000,1,0,0,3,8,1800,0,1972,0,98008,47.6357,-122.119,1950,8500
6344000060,20141015T000000,760000,4,1.75,2770,8521,1,0,0,4,7,1470,1300,1953,0,98004,47.6255,-122.199,1910,9380
3343301920,20150302T000000,1650000,3,2.75,2690,8890,2,1,4,4,10,2690,0,1975,1991,98006,47.5487,-122.197,2940,8890
6448600060,20150226T000000,1550000,5,2.5,2450,20805,2,0,0,4,9,2450,0,1963,0,98004,47.6275,-122.227,3020,20324
5566100060,20140718T000000,490000,3,1.75,1720,12540,1,0,0,4,7,1720,0,1956,0,98006,47.5699,-122.177,1440,11850
1329000030,20140904T000000,1680000,4,3.75,4490,34982,2,0,0,3,12,4490,0,1998,0,98005,47.6406,-122.156,4470,37525
8563001070,20150323T000000,550000,4,2,1660,12377,1,0,0,3,8,1660,0,1966,0,98008,47.6231,-122.102,1820,8968
2600140070,20150409T000000,1027500,4,3,3540,10202,2,0,0,3,8,2720,820,1988,0,98006,47.5471,-122.155,2780,10714
8563000520,20141029T000000,529219,4,2.25,1990,7610,1,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198
4139420370,20140811T000000,1760000,4,5,6055,21630,1,0,3,4,12,3555,2500,1996,0,98006,47.5524,-122.112,4890,19223
4035900060,20140919T000000,515000,3,1.75,1600,20873,1,0,0,3,8,1600,0,1955,0,98006,47.5632,-122.182,2640,18364
4037400295,20140730T000000,618000,4,2.25,2530,8736,1,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500
3859900060,20150112T000000,2750000,5,4,6300,16065,2,0,1,3,12,4360,1940,2004,0,98004,47.5922,-122.207,3260,17287
6918700370,20141027T000000,610000,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455
6345000160,20140827T000000,900000,5,3,4350,37169,2,0,0,3,10,2950,1400,1972,0,98005,47.6518,-122.16,3280,41631
3298201290,20141224T000000,370000,3,1,940,7910,1,0,0,4,6,940,0,1959,0,98008,47.6181,-122.117,1000,7700
824059083,20140902T000000,993000,4,2,2850,14810,2,0,0,5,8,2490,360,1954,0,98004,47.5892,-122.203,2430,10454
2451000070,20150402T000000,1400000,4,2.5,2770,8879,2,0,0,3,9,2770,0,2001,0,98004,47.5831,-122.193,2770,8882
7732410370,20140909T000000,898000,5,2.25,2700,9000,2,0,0,5,9,2700,0,1987,0,98007,47.6599,-122.146,2630,9000
2211700160,20140512T000000,450000,3,1.5,1770,17208,1,0,0,3,8,1160,610,1959,0,98006,47.5659,-122.117,2450,17118
2203500570,20150217T000000,437000,4,1.75,1700,10642,1,0,0,4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200
3298201170,20141110T000000,350000,3,1,940,7811,1,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490
2024059084,20150313T000000,625000,4,2.75,2290,21486,1,0,2,5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936
6669100070,20140512T000000,900000,4,3.25,4700,38412,2,0,0,3,10,3420,1280,1978,0,98005,47.6445,-122.167,3640,35571
3395000070,20140927T000000,1544500,4,2.75,4910,15139,1,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139
2206700295,20140915T000000,453000,3,1,1210,9473,1,0,0,5,7,1210,0,1955,0,98006,47.5637,-122.139,1700,11465
824059277,20141215T000000,985000,3,3.5,2600,11920,2,0,0,5,8,2600,0,1969,0,98004,47.582,-122.194,2430,10050
7524900003,20141210T000000,3278000,2,1.75,6840,10000,3,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.112,3120,12300
7856640560,20140604T000000,1126000,5,3.5,3880,13885,2,0,3,4,9,2540,1340,1979,0,98006,47.5696,-122.156,3690,13885
4389200796,20140522T000000,1600000,3,2.5,3160,12824,1,0,2,4,9,1820,1340,1966,0,98004,47.6151,-122.216,3390,11985
2425059074,20150410T000000,740000,5,3,3655,51836,1,0,0,5,8,2174,1481,1955,0,98008,47.6434,-122.115,2530,8606
8563080270,20140821T000000,824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200
7787400105,20150306T000000,1865000,4,2.5,2950,43560,1,0,2,4,9,2550,400,1951,0,98004,47.5988,-122.207,3260,41016
9346700270,20150302T000000,858000,4,2.25,3070,13720,2,0,0,3,9,3070,0,1978,0,98007,47.6133,-122.152,3010,9657
259600560,20140827T000000,405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674
2600140370,20140703T000000,1012000,4,2.5,2980,16263,2,0,0,3,9,2980,0,1989,0,98006,47.5457,-122.153,2730,10018
5160300030,20150401T000000,660000,4,1.75,1870,10450,1,0,0,3,8,1620,250,1978,0,98005,47.5938,-122.154,2060,10450
7811210320,20140801T000000,549000,5,2.5,1710,9720,2,0,0,4,8,1710,0,1974,0,98005,47.5903,-122.157,2270,9672
7856400240,20140627T000000,1620000,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450
7856400240,20150211T000000,1650000,4,3,3900,9750,1,0,4,5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450
6071700160,20140623T000000,603500,6,2.75,2660,8400,1,0,0,5,8,1550,1110,1962,0,98006,47.549,-122.173,2280,8400
292000070,20150406T000000,895000,5,2.5,2350,14197,1,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629
3584900160,20140922T000000,565000,3,2.5,1880,12368,1,0,0,4,7,1260,620,1967,0,98005,47.5901,-122.167,1950,11551
8056000075,20140521T000000,1065000,2,1.75,1890,9466,2,0,0,3,8,1890,0,1987,0,98004,47.6144,-122.211,2180,12825
7525300310,20140619T000000,580000,4,2.25,2160,9593,1,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.112,2820,9628
2624059036,20141003T000000,1599950,5,4.5,5130,43123,2,0,0,3,11,5130,0,1996,0,98006,47.544,-122.126,4670,43560
1727850340,20140929T000000,1272000,4,2.75,3200,13729,2,0,0,3,11,3200,0,1984,0,98005,47.6402,-122.171,4050,16921
6071900070,20140622T000000,500000,4,2.5,2040,8400,1,0,0,3,8,1420,620,1963,0,98006,47.5512,-122.17,2540,8925
4139500200,20150305T000000,1380000,6,4.5,5740,10312,2,0,2,3,11,3610,2130,2000,0,98006,47.5533,-122.11,4350,11917
8857320260,20141105T000000,462000,3,2.75,1890,2614,2,0,0,4,9,1890,0,1979,0,98008,47.6102,-122.114,1800,2769
7811210200,20150420T000000,542500,4,2.25,1750,10160,1,0,0,3,8,1320,430,1972,0,98005,47.5909,-122.158,2170,11165
9808590310,20150408T000000,1000750,3,2.75,3070,10739,2,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913
8965400390,20140905T000000,749999,5,2.25,3060,13630,2,0,0,3,10,3060,0,1989,0,98006,47.5585,-122.117,3430,10700
4038600260,20140922T000000,699900,4,2.25,2380,16236,1,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925
1324059139,20140918T000000,613000,3,2.25,1960,10385,1,0,0,3,8,1960,0,1988,0,98008,47.5736,-122.109,2800,12632
1552100135,20140609T000000,1150000,3,2.5,2850,10474,1,0,0,4,8,1730,1120,1954,0,98004,47.6218,-122.209,2820,10474
4139680070,20140617T000000,866059,5,3.5,3130,4797,2,0,0,3,9,2570,560,2014,0,98006,47.5664,-122.129,3440,5439
7379600240,20140714T000000,615000,3,1.75,1950,8480,1,0,0,4,8,1250,700,1962,0,98007,47.5893,-122.15,1740,8480
9323610260,20140825T000000,828000,4,2.5,2120,10841,1,0,0,4,8,1500,620,1979,0,98006,47.556,-122.156,3130,10950
1651500060,20140929T000000,845000,5,2,1720,9972,1,0,0,4,8,1720,0,1951,0,98004,47.6368,-122.218,2700,9023
7805450750,20150120T000000,864000,3,2.75,3060,13554,2,0,0,3,10,3060,0,1984,0,98006,47.5609,-122.106,3060,11455
324059112,20150325T000000,675500,4,2.75,2060,21344,1,0,0,2,8,1460,600,1978,0,98005,47.5934,-122.154,2060,16088
6752500090,20150127T000000,1835000,4,3.5,4870,39190,2,0,0,3,12,4870,0,1995,0,98006,47.5447,-122.124,5000,33880
9542400025,20140916T000000,720000,4,1.75,2620,11041,2,0,0,4,9,2620,0,1962,0,98005,47.5975,-122.174,2230,11041
9808100100,20150202T000000,3000000,5,3.25,5370,14091,2,0,0,3,10,3850,1520,1918,2008,98004,47.6499,-122.216,2410,12047
2202500110,20140805T000000,430000,3,1.5,1690,9708,2,0,0,5,7,1690,0,1954,0,98006,47.5732,-122.136,1570,9858
686200740,20141020T000000,500000,4,2.25,2080,8000,1,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700
7923500090,20141020T000000,655500,4,2.75,2380,15800,1,0,0,3,8,1680,700,1957,2001,98007,47.5929,-122.133,1950,11751
2597460090,20150316T000000,1195000,3,2.25,3070,9645,2,0,0,3,10,2110,960,1987,0,98006,47.5522,-122.144,3130,9450
8965520100,20141008T000000,855000,3,2.25,3440,10628,2,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.108,3170,11434
7855600820,20140904T000000,802000,4,2.25,2130,8734,2,0,2,4,8,2130,0,1961,0,98006,47.5672,-122.161,2550,8800
3860400100,20141121T000000,950000,4,2.75,2500,20000,1,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,2650,20000
4035900015,20140619T000000,659500,4,3,2620,18362,1,0,0,4,8,1870,750,1956,0,98006,47.5646,-122.184,2630,16792
8563010300,20141126T000000,746000,4,2.75,2110,8190,2,0,0,5,8,2110,0,1966,0,98008,47.6269,-122.1,2420,8400
