id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
325059286,20140513T000000,819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384
3126069068,20150424T000000,485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,2560,14764
3211290370,20140605T000000,463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,1580,28399
8563040160,20150121T000000,560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,2420,8050
8857320070,20140917T000000,490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,1950,2856
7375300160,20150309T000000,530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,2110,8800
3426059070,20140909T000000,570000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295
2944010240,20140908T000000,988000,4,3,4040,19700,2,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.127,3930,21887
11500890,20150312T000000,843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
8562501040,20141120T000000,452000,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350
8121200810,20150505T000000,585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750
7322910030,20140721T000000,1095000,5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,0,98053,47.6554,-122.018,2900,50529
7202331420,20140620T000000,650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587
339500160,20141008T000000,662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,0,98052,47.6917,-122.084,2590,28837
2944000240,20150422T000000,910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,0,98052,47.7197,-122.131,3920,24728
4376700570,20150427T000000,750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.097,2040,9563
7203102050,20140728T000000,435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,0,98053,47.6969,-122.026,1600,4697
2525069041,20140904T000000,505000,3,1.5,1830,217800,1,0,0,3,7,1010,820,1981,0,98053,47.6277,-121.972,2450,165963
8682250350,20141009T000000,507000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,0,98053,47.7123,-122.027,2170,6254
7199350340,20140825T000000,460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,0,98052,47.6947,-122.125,1440,7210
6600700030,20150506T000000,525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,0,98052,47.6844,-122.113,1290,10125
7199330390,20140624T000000,415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,0,98052,47.6978,-122.13,1200,7990
5196410260,20150422T000000,1000000,3,2.5,3180,10492,2,0,2,3,10,3180,0,1991,0,98052,47.655,-122.124,3000,9812
259900160,20150102T000000,748000,4,3.5,2770,3330,2,0,0,3,8,1970,800,2001,0,98052,47.6327,-122.109,2180,3380
3526069070,20140528T000000,799000,4,3,2580,209523,2,0,0,3,8,2580,0,1984,0,98053,47.6932,-122.006,3440,213444
3121500340,20140712T000000,690000,4,2.5,2900,23488,2,0,0,3,9,2900,0,1992,0,98053,47.6726,-122.03,2900,34589
7694800270,20150420T000000,636000,3,2.5,2140,2770,2,0,0,3,8,1770,370,2007,0,98052,47.6664,-122.131,2510,2708
8682300890,20140828T000000,699800,2,2.5,2380,6600,1,0,0,3,8,2380,0,2010,0,98053,47.717,-122.02,1870,6600
6979900390,20140529T000000,565000,4,2.5,2440,22594,2,0,0,3,8,2440,0,1996,0,98053,47.6333,-121.97,2560,33341
4040800810,20140502T000000,420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250
686500030,20141202T000000,650000,6,2.75,3610,10003,2,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004
1494300060,20140611T000000,522000,3,1.75,1730,8400,1,0,0,4,7,1400,330,1980,0,98052,47.6792,-122.115,1830,8636
205000520,20141006T000000,737500,4,2.5,3200,36276,2,0,0,3,9,3200,0,1993,0,98053,47.6304,-121.994,2930,33171
7202340960,20140908T000000,581000,3,2.5,2600,4438,2,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904
259600260,20150122T000000,345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800
7376300060,20140515T000000,465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,0,98008,47.6357,-122.123,1800,10350
4037200075,20140911T000000,662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230
8682262400,20140718T000000,430000,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479
8682262400,20150513T000000,419950,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479
7197350070,20150304T000000,512000,3,1.75,1610,12555,1,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.136,1780,10374
2324800070,20140610T000000,740000,3,2.5,3000,25341,2,0,0,3,9,3000,0,1995,0,98053,47.6724,-122.013,3000,32417
7526800200,20141010T000000,615000,4,2.25,2500,10062,1,0,0,3,8,1600,900,1975,0,98052,47.639,-122.1,2500,9750
686201000,20141230T000000,538200,4,3,1780,7260,1,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920
7199320570,20150126T000000,520000,4,2.25,1870,7700,2,0,0,3,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700
8562500200,20140605T000000,375000,3,1.75,960,8106,1,0,0,3,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035
8682231170,20150429T000000,554000,2,2,1920,6045,1,0,0,3,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200
7197300105,20140502T000000,550000,4,2.5,1940,10500,1,0,0,4,7,1140,800,1976,0,98052,47.683,-122.114,2200,10500
1825079070,20150313T000000,590000,3,1.75,1560,242629,1,0,0,3,7,1560,0,1981,0,98053,47.6493,-121.956,2320,220654
7203220260,20140716T000000,1035480,5,3.25,4475,6642,2,0,0,3,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633
11501160,20140617T000000,837700,5,2.75,3010,12611,2,0,0,3,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456
7202330370,20150210T000000,448000,3,2.25,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064
7202290160,20150114T000000,435000,3,2.5,1560,3987,2,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152
4037200295,20140819T000000,525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
4039100400,20150506T000000,515000,3,2.5,3000,8250,1,0,0,4,8,1760,1240,1963,0,98008,47.6191,-122.112,2040,8250
1117200390,20140507T000000,1150000,4,4,4460,103382,2,0,0,3,11,4460,0,2001,0,98053,47.634,-121.997,3470,88519
8682281170,20141113T000000,449000,2,1.75,1510,6852,1,0,0,3,8,1510,0,2005,0,98053,47.7073,-122.012,1510,5912
5701800030,20140506T000000,609000,4,2.5,2150,37981,2,0,0,3,9,2150,0,1985,0,98052,47.7227,-122.098,2450,37981
7202340370,20141110T000000,467000,3,2.5,1690,6642,2,0,0,3,7,1690,0,2004,0,98053,47.6793,-122.033,2120,5080
8682220390,20140723T000000,750000,2,2.5,2630,7957,2,0,0,3,8,2630,0,2003,0,98053,47.7106,-122.023,2305,7220
8682230550,20140916T000000,428000,2,2,1350,4225,1,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225
4037800140,20140814T000000,548000,4,2,2100,8880,1,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102
1925069082,20150511T000000,2200000,5,4.25,4640,22703,2,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200
8100400160,20150413T000000,700000,3,2.25,2330,11424,2,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448
5556300102,20140714T000000,933399,3,2.5,3940,10360,2,0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941
8682291840,20150331T000000,408000,2,2,1200,3900,1,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580
7431500341,20150424T000000,1355000,3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559
339350070,20150318T000000,566000,3,2.5,2090,6294,2,0,0,3,9,2090,0,2004,0,98052,47.686,-122.095,2520,5735
3275860270,20141022T000000,755000,3,2.25,3020,13031,2,0,0,3,9,3020,0,1989,0,98052,47.6897,-122.098,2480,10204
11520030,20140624T000000,640000,4,2.5,2341,9594,2,0,0,3,9,2341,0,1997,0,98052,47.6993,-122.115,2850,9421
7202290140,20140728T000000,455800,3,2.5,1690,4584,2,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164
5202500030,20150401T000000,514000,3,1.5,1610,9964,1,0,0,3,7,1080,530,1977,0,98052,47.6681,-122.143,1610,9964
8121500060,20140807T000000,715000,4,2.25,2460,40635,1,0,0,5,8,2460,0,1968,0,98053,47.6627,-122.032,2250,40635
4188000640,20140911T000000,775000,4,2.5,2540,28563,1,0,0,3,10,2540,0,1984,0,98052,47.7185,-122.114,2790,20301
8016300030,20141103T000000,555000,5,2.5,2090,8712,1,0,0,3,8,1420,670,1966,0,98008,47.5968,-122.127,2490,8712
9510970310,20140612T000000,789500,4,2.5,3010,6100,2,0,0,3,9,3010,0,2005,0,98052,47.6647,-122.08,2890,5176
2954400400,20141112T000000,1150000,4,3.25,4740,49091,2,0,0,3,11,4740,0,1990,0,98053,47.6624,-122.071,4800,42387
6838000520,20150220T000000,440000,2,1.75,1330,4903,1,0,0,3,7,1330,0,1985,0,98052,47.6819,-122.161,1470,2735
7922800320,20141016T000000,561750,5,1.75,2040,8996,1,0,2,4,7,1020,1020,1962,0,98008,47.588,-122.118,1950,8270
7511210310,20140709T000000,720500,4,2.5,3350,35298,2,0,0,4,9,3350,0,1985,0,98053,47.6506,-122.036,2620,35604
7202430060,20150122T000000,780000,3,2.5,2610,7567,2,0,0,3,9,2610,0,1997,0,98052,47.6654,-122.137,2610,8458
225069017,20140714T000000,850000,4,3,2720,183823,2,0,0,3,8,2720,0,1975,2007,98053,47.6749,-122.002,2140,173804
8682300640,20140828T000000,740000,2,2.5,2170,8678,1,0,0,3,8,2170,0,2008,0,98053,47.7161,-122.014,2170,5890
6918700320,20150306T000000,685000,5,2.5,1900,7843,2,0,0,5,7,1900,0,1966,0,98008,47.6273,-122.123,1900,7350
9253900354,20140701T000000,580000,3,2.5,2200,11000,2,0,2,3,9,2200,0,1978,0,98008,47.5916,-122.112,2200,12851
3404700041,20140929T000000,550000,3,2.25,2160,37000,2,0,0,4,7,1760,400,1933,0,98052,47.7297,-122.139,2540,37000
3528000260,20141111T000000,915000,4,2.5,3510,28052,2,0,0,3,10,3510,0,1988,0,98053,47.6671,-122.057,2890,28295
7203101260,20150211T000000,411753,3,2.5,1710,3795,2,0,0,3,7,1710,0,2009,0,98053,47.6968,-122.024,1600,3821
2926069062,20140811T000000,840000,3,2.5,3050,33920,1,0,0,3,8,3050,0,2004,0,98052,47.7034,-122.072,1970,60984
3528000510,20140905T000000,930800,5,2.5,4150,96574,2,0,0,3,10,4150,0,1988,0,98053,47.6664,-122.045,3320,40803
627300105,20140729T000000,930000,4,3,2900,10400,1,0,3,5,8,1530,1370,1959,0,98008,47.5854,-122.114,2820,10400
8807600340,20150325T000000,322000,3,1,1230,9660,1,0,0,3,7,1230,0,1968,0,98053,47.6829,-122.06,1380,10125
7203102080,20141217T000000,305000,2,1,1290,3140,2,0,0,3,7,1290,0,2008,0,98053,47.6971,-122.026,1290,2628
8682261070,20150427T000000,575000,2,2,1680,6194,1,0,0,3,8,1680,0,2004,0,98053,47.7136,-122.03,1900,5850
425069104,20141215T000000,715000,3,2.5,2410,46609,2,0,0,3,9,2410,0,1989,0,98053,47.6789,-122.048,3370,40072
4401200350,20150210T000000,822500,3,2.5,3090,7708,2,0,0,3,10,3090,0,1999,0,98052,47.6868,-122.108,3140,8592
8682291940,20140630T000000,419000,2,1.75,1510,4980,1,0,0,3,8,1510,0,2006,0,98053,47.7191,-122.023,1350,4157
686200510,20141122T000000,643000,3,2.75,2030,7700,1,0,0,5,8,1400,630,1965,0,98008,47.626,-122.112,1780,8160
1085610030,20140801T000000,725500,4,2.5,2790,74495,2,0,0,3,9,2790,0,1997,0,98053,47.6628,-122.056,2790,24643
1224059053,20141027T000000,1700000,5,2,2500,15250,2,1,4,5,8,2500,0,1942,0,98008,47.5883,-122.111,1880,18782
5728000060,20140801T000000,605000,3,1.75,1850,8823,1,0,0,4,8,1370,480,1973,0,98008,47.6379,-122.112,1880,7580
4193500140,20140911T000000,665000,3,1.75,1800,8000,1,0,0,3,8,1800,0,1972,0,98008,47.6357,-122.119,1950,8500
4388600030,20141103T000000,605000,5,2.25,3220,9603,2,0,0,3,8,3220,0,1972,0,98052,47.6474,-122.11,2260,10093
1117200550,20141014T000000,760000,3,2.75,3530,69834,2,0,0,3,10,3530,0,1994,0,98053,47.6377,-121.995,3560,74256
8563001070,20150323T000000,550000,4,2,1660,12377,1,0,0,3,8,1660,0,1966,0,98008,47.6231,-122.102,1820,8968
1449000270,20140806T000000,670000,4,2.75,3020,13530,1,0,0,4,8,1540,1480,1977,0,98052,47.6299,-122.099,2230,11896
8563000520,20141029T000000,529219,4,2.25,1990,7610,1,0,0,4,8,1290,700,1966,0,98008,47.6236,-122.103,1820,8198
425069139,20141027T000000,600000,4,2.25,2090,45738,2,0,0,3,8,2090,0,1987,0,98053,47.6876,-122.049,3420,45738
7694800070,20140818T000000,468000,2,2.5,1480,2167,2,0,0,3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556
4037400295,20140730T000000,618000,4,2.25,2530,8736,1,0,0,4,7,1210,1320,1958,0,98008,47.6049,-122.126,1720,8500
6918700370,20141027T000000,610000,4,2.25,1660,7350,1,0,0,3,8,1660,0,1965,2014,98008,47.6263,-122.124,1790,7455
3298201290,20141224T000000,370000,3,1,940,7910,1,0,0,4,6,940,0,1959,0,98008,47.6181,-122.117,1000,7700
3298201170,20141110T000000,350000,3,1,940,7811,1,0,0,3,6,940,0,1959,0,98008,47.6195,-122.118,1180,7490
6192400400,20140728T000000,775000,4,2.5,3090,7112,2,0,0,3,9,3090,0,2001,0,98052,47.705,-122.118,3050,6000
1425069116,20141107T000000,1187500,4,3.5,4340,217800,2,0,0,3,11,4340,0,2003,0,98053,47.6471,-122.013,3430,219106
1330900570,20141106T000000,575000,4,2.5,2520,35636,2,0,0,3,8,2520,0,1980,0,98053,47.652,-122.031,2230,35673
11520640,20140801T000000,810000,4,2.75,3010,10450,2,0,0,3,9,3010,0,1996,0,98052,47.6979,-122.112,3010,10530
8682281710,20140620T000000,754800,2,2.5,2770,7781,2,0,0,3,8,2770,0,2006,0,98053,47.7072,-122.017,1870,5984
7524900003,20141210T000000,3278000,2,1.75,6840,10000,3,1,4,3,11,4350,2490,2001,0,98008,47.6042,-122.112,3120,12300
2425059074,20150410T000000,740000,5,3,3655,51836,1,0,0,5,8,2174,1481,1955,0,98008,47.6434,-122.115,2530,8606
2568200140,20140625T000000,739900,5,2.5,2980,5377,2,0,0,3,9,2980,0,2006,0,98052,47.7074,-122.101,3150,6593
9430110030,20150114T000000,500000,4,2.5,1940,7607,2,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600
8563080270,20140821T000000,824000,4,2.5,2320,14240,1,0,0,4,9,1620,700,1974,0,98008,47.6269,-122.09,2810,13200
259600560,20140827T000000,405000,3,1,1220,7771,1,0,0,3,7,1220,0,1963,0,98008,47.6326,-122.119,1420,7674
7525100520,20140502T000000,335000,2,2,1350,2560,1,0,0,3,8,1350,0,1976,0,98052,47.6344,-122.107,1790,2560
7202270830,20140625T000000,608000,4,2.5,2690,4736,2,0,0,3,7,2690,0,2001,0,98053,47.6869,-122.036,2690,4791
8682282180,20140923T000000,509000,2,2,1560,4675,1,0,0,3,8,1560,0,2006,0,98053,47.7086,-122.019,1870,6361
1471590060,20140619T000000,661000,4,2.5,2496,8058,2,0,0,3,9,2496,0,1998,0,98052,47.6791,-122.149,2496,7757
7202330270,20150303T000000,465000,3,2.5,1440,4473,2,0,0,3,7,1440,0,2003,0,98053,47.6825,-122.036,1650,3322
1449000260,20141112T000000,493000,3,2.25,1790,11393,1,0,0,3,8,1790,0,1978,0,98052,47.6297,-122.099,2290,11894
2954400520,20150430T000000,1237500,4,3.25,5180,49936,2,0,0,4,10,5180,0,1991,0,98053,47.6676,-122.069,4240,35363
9290850800,20141202T000000,965000,4,2.5,4070,57587,2,0,0,3,10,4070,0,1989,0,98052,47.6908,-122.052,3890,35960
6421100342,20140811T000000,733000,3,2.5,2160,9888,2,0,0,4,9,2160,0,1989,0,98052,47.6712,-122.142,3060,7829
2193340140,20140814T000000,540000,4,2.5,1850,7850,2,0,0,3,8,1850,0,1985,0,98052,47.6914,-122.103,1830,8140
7525300310,20140619T000000,580000,4,2.25,2160,9593,1,0,0,3,8,2160,0,1969,0,98008,47.5883,-122.112,2820,9628
4045800030,20150511T000000,739000,3,2.25,2220,10530,1,0,0,4,8,1700,520,1974,0,98052,47.6383,-122.098,2500,10014
8857320260,20141105T000000,462000,3,2.75,1890,2614,2,0,0,4,9,1890,0,1979,0,98008,47.6102,-122.114,1800,2769
6891100260,20141111T000000,830000,5,3.5,3700,5400,2,0,0,3,9,2890,810,2011,0,98053,47.7085,-122.117,3620,5460
7436900045,20140925T000000,383000,3,1,1150,10196,1,0,0,4,7,1150,0,1957,0,98052,47.6788,-122.162,1410,8925
7203101580,20140724T000000,410000,3,2.5,1740,4948,2,0,0,3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383
4038600260,20140922T000000,699900,4,2.25,2380,16236,1,0,0,3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925
2260000340,20141115T000000,700000,4,1.75,2340,9100,1,0,0,3,8,1610,730,1975,0,98052,47.6401,-122.108,2470,11000
1324059139,20140918T000000,613000,3,2.25,1960,10385,1,0,0,3,8,1960,0,1988,0,98008,47.5736,-122.109,2800,12632
7199340310,20150218T000000,509250,3,2.5,2100,7600,1,0,0,4,7,1450,650,1980,0,98052,47.6968,-122.127,2010,7600
2526059046,20150429T000000,638500,4,2.5,1980,6568,2,0,0,3,8,1980,0,2004,0,98052,47.704,-122.101,2310,6496
7203220370,20150320T000000,963990,4,3.5,3915,6364,2,0,0,3,9,3915,0,2014,0,98053,47.6844,-122.016,3830,6507
3882300100,20141201T000000,490000,3,1.75,1600,16510,1,0,0,3,8,1600,0,1984,0,98052,47.6601,-122.135,1510,10407
7199360090,20150320T000000,478000,3,1,1440,7107,1,0,0,4,7,1000,440,1980,0,98052,47.6968,-122.124,1540,7140
7202331220,20140721T000000,635000,6,2.5,3880,5700,2,0,0,3,7,3880,0,2003,0,98053,47.6816,-122.038,2620,5070
3825310820,20140729T000000,799000,4,2.5,3400,6742,2,0,0,3,9,3400,0,2004,0,98052,47.7067,-122.129,2970,6909
1025069192,20141105T000000,929000,4,3.25,4030,57499,2,0,0,3,9,4030,0,2002,0,98053,47.6617,-122.026,3470,57499
8121610110,20150303T000000,521000,3,1.75,1720,37363,1,0,0,4,8,1350,370,1974,0,98053,47.6608,-122.035,2740,40635
8965000110,20141114T000000,455000,3,1.75,1300,9600,1,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,2070,9775
686200740,20141020T000000,500000,4,2.25,2080,8000,1,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700
1494300110,20140603T000000,550000,4,2.5,2170,9600,1,0,0,3,7,1460,710,1980,0,98052,47.6789,-122.116,1940,8400
1332000110,20140725T000000,635000,4,2.5,2490,40608,2,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.004,3170,45441
4188000490,20140922T000000,900000,4,2.5,3620,42580,2,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,2950,33167
3396200090,20140520T000000,639000,4,2.5,2150,12028,2,0,0,4,8,2150,0,1982,0,98052,47.7224,-122.101,1800,11777
8682291730,20140513T000000,530000,2,2,1680,4950,1,0,0,3,8,1680,0,2006,0,98053,47.7194,-122.022,1570,4800
8563010300,20141126T000000,746000,4,2.75,2110,8190,2,0,0,5,8,2110,0,1966,0,98008,47.6269,-122.1,2420,8400
3396200300,20150331T000000,540000,3,1.75,2110,7129,1,0,0,3,8,1280,830,1982,0,98052,47.7219,-122.102,1810,8674
825069097,20140619T000000,770000,3,2.5,2650,40705,2,0,0,3,9,2650,0,1994,0,98053,47.668,-122.063,2550,42625
259801110,20140828T000000,439000,3,1.75,1250,7030,1,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210
9510970300,20140923T000000,775000,4,2.5,3310,5101,2,0,0,3,9,3310,0,2005,0,98052,47.6649,-122.08,3010,5176
9510970090,20141121T000000,637250,4,2.5,2120,3220,2,0,0,3,9,2120,0,2005,0,98052,47.6662,-122.083,2120,3547
1125069064,20150331T000000,700000,4,2.5,2770,89298,2,0,0,3,8,2770,0,2004,0,98053,47.6624,-122.01,2650,89298
2386000300,20141202T000000,800000,4,2.5,4600,67369,2,0,0,3,10,4600,0,1990,0,98053,47.6417,-121.992,4600,67369
3625059143,20140903T000000,600000,3,2.25,2100,8276,2,0,1,4,8,2100,0,1979,0,98008,47.6068,-122.112,2420,18135
2355010090,20141207T000000,843500,3,2.5,3560,11448,2,0,0,3,11,3560,0,1997,0,98052,47.7126,-122.104,3290,11506
686450490,20140929T000000,555000,3,2,2240,11250,1,0,0,3,8,2240,0,1968,0,98008,47.6371,-122.119,2200,12500
4039701080,20140625T000000,905000,5,3.5,3100,10200,1,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.112,2700,10455
339600110,20140923T000000,395000,3,2.5,1610,3755,2,0,0,3,7,1610,0,1987,0,98052,47.6825,-122.097,1300,3823
8562700300,20140708T000000,542000,3,1.75,1070,8030,1,0,0,3,7,1070,0,1966,2014,98052,47.67,-122.155,1540,7875
2935400100,20140522T000000,625000,3,1.75,2060,12558,1,0,0,4,7,1350,710,1984,0,98052,47.6659,-122.144,1850,8722
7854800090,20141107T000000,799950,3,3,2900,11769,2,0,0,3,10,2900,0,1997,0,98052,47.6993,-122.118,2900,9611
9290850740,20140618T000000,975000,4,2.5,4270,43386,1,0,0,3,10,2680,1590,1991,0,98053,47.6915,-122.053,3630,36180
7732400490,20141105T000000,732350,4,2.5,2270,7665,2,0,0,3,9,2270,0,1986,0,98052,47.6612,-122.148,2450,8706
9328510100,20140911T000000,699000,4,2.5,2550,7312,2,0,0,3,9,2550,0,1988,0,98008,47.6441,-122.113,2330,7480
925069111,20150507T000000,568000,3,1.75,1760,235224,1,0,0,3,7,1760,0,1973,0,98053,47.6735,-122.041,2320,87120
203100690,20150425T000000,1078000,4,2.75,3160,42733,2,0,0,3,9,3160,0,1995,0,98053,47.6367,-121.958,1890,24000
8100400110,20140708T000000,557500,3,2.25,1820,9670,2,0,0,3,8,1820,0,1984,0,98052,47.6382,-122.11,2160,11424
7752200100,20140930T000000,630000,4,2.5,2540,11100,1,0,0,5,7,2540,0,1957,0,98008,47.6317,-122.124,1560,11100
4038700930,20141113T000000,630000,4,2.5,2100,8800,1,0,2,4,7,1240,860,1960,0,98008,47.6146,-122.114,2000,8800
6979920090,20140626T000000,550000,4,2.5,2150,27540,2,0,0,3,8,2150,0,1997,0,98053,47.637,-121.969,2150,27540
1828001220,20141007T000000,550000,5,2.75,3000,9473,1,0,0,3,8,1500,1500,1966,0,98052,47.6567,-122.13,2050,8820
4249000100,20150414T000000,803000,4,2.5,2790,7673,2,0,0,3,9,2790,0,1989,0,98052,47.6692,-122.136,2740,7837
3121500100,20140903T000000,715000,4,2.5,2970,29163,2,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,3100,31105
4038100110,20140707T000000,480000,3,2.25,1680,9090,1,0,0,4,7,1130,550,1959,0,98008,47.6068,-122.13,1960,9090
2526059086,20140722T000000,620000,3,2.25,2190,45738,1,0,0,3,8,2190,0,1990,0,98052,47.7108,-122.12,2970,4496
8860300300,20140902T000000,610000,4,2.75,2090,8400,1,0,0,4,8,1240,850,1976,0,98052,47.6872,-122.123,2340,9000
2526059076,20150225T000000,735000,6,2.75,3360,84506,1,0,0,5,7,2040,1320,1962,0,98052,47.715,-122.121,2190,43124
203100625,20140529T000000,672000,3,2.5,2620,21587,2,0,0,3,7,2620,0,1992,0,98053,47.6384,-121.959,2570,23650
686400930,20140825T000000,589000,5,2,3930,10150,2,0,0,4,8,3070,860,1968,0,98008,47.6317,-122.114,2200,8190
9348700490,20150410T000000,899000,4,2.5,3540,9349,2,0,0,3,10,3540,0,2003,0,98052,47.7046,-122.107,3280,7546
8682250090,20140504T000000,775000,2,2.5,2680,7392,1,0,0,3,9,2680,0,2004,0,98053,47.717,-122.026,2315,7045
